"acidulé","acidulée"
"acidulées","acidulée"
"acidulés","acidulée"
"aciers","acier"
"aciérie","aciéries"
"acnes","acné"
"acnés","acné"
"acolytes","acolyte"
"acomptes","acompte"
"acoustiques","acoustique"
"acquiesce","acquiescé"
"acquiescements","acquiescement"
"acquiescer","acquiescement"
"acquise","acquis"
"acquises","acquis"
"acquisitions","acquisition"
"acquittant","acquitter"
"acquittés","acquitté"
"acquéreurs","acquéreur"
"acrobate","acrobates"
"acrobaties","acrobatie"
"acrobatiques","acrobatique"
"acryliques","acrylique"
"actes","acte"
"acteur","acteurs"
"acteur-clé","acteurs clé"
"actif","actifs"
"actine-myosine","actine myosine"
"actionnaire","actionnaires"
"actionnant","actionnée"
"actionne","actionnée"
"actionnent","actionnée"
"actionner","actionnée"
"actionneur","actionnée"
"actionné","actionnée"
"actionnées","actionnée"
"actionnés","actionnée"
"actions","action"
"activant","activation"
"activateur","activation"
"activations","activation"
"active","actifs"
"activer","activation"
"activera","activation"
"activités","activité"
"activé","activation"
"activée","activation"
"activées","activation"
"activés","activation"
"actualités","actualité"
"actuel","actuelle"
"acylé","acyle"
"acéré","acérées"
"acérée","acérées"
"acérés","acérées"
"acétabulum","acetabulum"
"acétylcholine-dépendants","acétylcholine dépendants"
"ad-dîn","ad-din"
"adaptables","adaptable"
"adaptateurs","adaptateur"
"adaptatifs","adaptatif"
"adaptation","adaptée"
"adaptations","adaptée"
"adaptent","adaptée"
"adapter","adaptée"
"adapté","adaptée"
"adaptées","adaptée"
"adaptés","adaptée"
"additif","additifs"
"additionnées","additionnée"
"adducteurs","adducteur"
"adelaïde","adelaide"
"adenocarcinome","adénocarcinome"
"adenovirus","adénovirus"
"adhésifs","adhésif"
"adhésive","adhésives"
"adipeuse","adipeuses"
"adjectifs","adjectif"
"adjointe","adjoint"
"adjudant-général","adjudant général"
"adjuger","adjugé"
"adjugée","adjugé"
"adjugés","adjugé"
"administrateur","administration"
"administrateur-directeur","administration directeur"
"administrateur-fondateur","administration fondateur"
"administrateurs","administration"
"administratifs","administratif"
"administrative","administratif"
"administratives","administratif"
"administrer","administration"
"administré","administration"
"administrée","administration"
"administrées","administration"
"administrés","administration"
"admirables","admirable"
"admiratifs","admiratif"
"admiratrice","admiratif"
"admiratrices","admiratif"
"admirées","admirée"
"admise","admis"
"admissions","admission"
"admoneste","admonesté"
"ado","ados"
"adolescent","adolescents"
"adoptant","adopté"
"adopte","adopté"
"adoptent","adopté"
"adopter","adopté"
"adoptives","adoptive"
"adoptée","adopté"
"adoptées","adopté"
"adoptés","adopté"
"adorateur","adorateurs"
"adoratrice","adorateurs"
"adoratrices","adorateurs"
"adorent","adorer"
"adorez","adore"
"adorée","adoré"
"adoube","adoubé"
"adoucisseurs","adoucisseur"
"adrenaline","adrénaline"
"adresses","adresse"
"adriatiques","adriatique"
"adulte-type","adulte type"
"adultes","adulte"
"adultères","adultère"
"adultérins","adultérin"
"advaïta","advaita"
"adverbes","adverbe"
"adversaires","adversaire"
"adéquate-descriptive","adéquate descriptive"
"adéquats","adéquat"
"adûd","adud"
"aerien","aérienne"
"aero","aéro"
"aerospatiale","aérospatiale"
"affables","affable"
"affabulations","affabulation"
"affadie","affadi"
"affaire","affaires"
"affairements","affairement"
"affairiste","affairistes"
"affaisse","affaissement"
"affaissements","affaissement"
"affaisser","affaissement"
"affaissé","affaissement"
"affaissée","affaissement"
"affaissées","affaissement"
"affale","affalé"
"affaler","affalé"
"affalés","affalé"
"affamées","affamée"
"affectant","affecter"
"affectations","affectation"
"affectent","affecter"
"affectifs","affectif"
"affectionnant","affectionnent"
"affectionner","affectionnent"
"affectionné","affectionnée"
"affections","affection"
"affective","affectif"
"affectives","affectif"
"affectueuses","affectueuse"
"affectées","affectée"
"affectés","affecté"
"affermi","affermie"
"affermis","affermie"
"affichages","affichage"
"affichant","affichage"
"affiche","affichage"
"affichent","affichage"
"afficher","affichage"
"affichera","affichage"
"affichette","affichettes"
"afficheur","afficheurs"
"affichez","affichage"
"affichistes","affichiste"
"affiché","affichage"
"affichée","affichage"
"affichées","affichage"
"affichés","affichage"
"affiliations","affiliation"
"affilier","affiliation"
"affinées","affinée"
"affirmant","affirmé"
"affirmatifs","affirmatif"
"affirmation","affirmé"
"affirme","affirmé"
"affirmer","affirmé"
"affleurant","affleurer"
"affleurement","affleurements"
"affleurent","affleurer"
"afflige","affligé"
"affligent","affligeant"
"affliger","affligeant"
"affliges","affligés"
"affluents","affluent"
"affolant","affoler"
"affolée","affolé"
"affolées","affolé"
"affouillement","affouillements"
"affranchi","affranchis"
"affreuses","affreuse"
"affrontements","affrontement"
"affronts","affront"
"affréter","affréteur"
"affrété","affréteur"
"affut","affût"
"afférent","afférents"
"affûtage","affûtés"
"affûter","affûtés"
"affûté","affûtés"
"affûtée","affûtés"
"affûtées","affûtés"
"afghane","afghan"
"afghanes","afghan"
"afghans","afghan"
"africain","africaine"
"africaines","africaine"
"africains","africaine"
"africains-américains","africaine américain"
"afrikaner","afrikaners"
"afro-américain","afro-américains"
"afro-américaine","afro-américains"
"afro-brésiliens","afro brésilien"
"afro-colombienne","afro colombien"
"afro-cubain","afro-cubaine"
"afro-féminisme","afro féminisme"
"agace","agacé"
"agacent","agacement"
"agacer","agacement"
"agacés","agacé"
"agates","agate"
"agaves","agave"
"agaçant","agaçants"
"agences","agence"
"agencé","agencer"
"agendas","agenda"
"agenouillant","agenouillé"
"agenouille","agenouillé"
"agenouillent","agenouillé"
"agenouiller","agenouillé"
"agenouillée","agenouillé"
"agenouillées","agenouillé"
"agenouillés","agenouillé"
"agent","agents"
"agent-chef","agents chef"
"agent-voyer","agents voyer"
"agglomérant","aggloméré"
"agglomération-centre","agglomération centre"
"agglomérations","agglomération"
"agglomérer","aggloméré"
"agglomérée","agglomérées"
"agglomérés","aggloméré"
"agglutinant","agglutiner"
"agglutine","agglutiner"
"agglutinent","agglutiner"
"agglutiné","agglutiner"
"agglutinée","agglutiner"
"agglutinées","agglutiner"
"agglutinés","agglutiner"
"aggravant","aggravation"
"aggravantes","aggravante"
"aggravent","aggravation"
"aggraver","aggravation"
"aggravées","aggravée"
"aghâ","agha"
"agiles","agile"
"agissant","agir"
"agissantes","agissante"
"agissent","agir"
"agonisants","agonisant"
"agoniser","agonisant"
"agoniste-antagoniste","agoniste antagonistes"
"agouti","agoutis"
"agrafe","agrafes"
"agrafer","agrafage"
"agrafeuse","agrafage"
"agrafeuses","agrafage"
"agrafé","agrafes"
"agraires","agraire"
"agrandie","agrandi"
"agrandies","agrandi"
"agrandis","agrandi"
"agrandissements","agrandissement"
"agresse","agressé"
"agressifs","agressif"
"agressions","agression"
"agressées","agressée"
"agricoles","agricole"
"agriculteur","agriculteurs"
"agriculteurs-éleveurs","agriculteurs éleveurs"
"agrippant","agrippement"
"agrippe","agrippement"
"agripper","agrippement"
"agrippé","agrippement"
"agro-alimentaires","agro alimentaire"
"agro-carburants","agro carburant"
"agro-développement","agro développement"
"agro-industrie","agro industrie"
"agro-industriel","agro industriel"
"agro-industrielle","agro industriel"
"agro-industrielles","agro industriel"
"agro-industriels","agro industriel"
"agro-industries","agro industrie"
"agro-pastoraux","agro pastoraux"
"agro-pharmaceutique","agro pharmaceutiques"
"agro-ressources","agro ressources"
"agro-sciences","agro sciences"
"agro-écologie","agro écologie"
"agro-écologique","agro écologique"
"agro-économie","agro économie"
"agro-économique","agro économique"
"agro-écosystèmes","agro écosystèmes"
"agronomes","agronome"
"agréables","agréable"
"agrées","agrée"
"agrégat","agrégats"
"agrégatif","agrégatifs"
"agrégé-préparateur","agrégé préparateur"
"agrégée","agrégé"
"agrégés-professeurs","agrégés professeurs"
"agrémentant","agrémenter"
"agréments","agrément"
"agréée","agréé"
"agréées","agréé"
"agréés","agréé"
"aguerri","aguerris"
"aguerrie","aguerris"
"aguerries","aguerris"
"agência","agencia"
"ahimsâ","ahimsa"
"aidant","aider"
"aide-anesthésiste","aide anesthésiste"
"aide-astronome","aide astronome"
"aide-bibliothécaire","aide bibliothécaire"
"aide-chirurgien","aide chirurgien"
"aide-conducteur","aide conducteur"
"aide-documentaliste","aide documentaliste"
"aide-préparateur","aide préparateur"
"aident","aider"
"aiderai","aiderais"
"aides","aide"
"aides-chirurgiens","aide chirurgien"
"aidez","aider"
"aiglons","aiglon"
"aigres","aigre"
"aigrettes","aigrette"
"aigreurs","aigreur"
"aigrie","aigri"
"aigrir","aigreur"
"aigris","aigri"
"aiguillages","aiguillage"
"aiguilles","aiguille"
"aiguillonnée","aiguillonné"
"aiguillons","aiguiller"
"aiguillée","aiguillées"
"aiguës","aiguë"
"aikido","aïkido"
"aile-flux","aile flux"
"aile-fuselage","aile fuselage"
"aileron","ailerons"
"ailes","aile"
"ailette","ailettes"
"ailiers","ailier"
"ailée","ailé"
"aimanter","aimantation"
"aimants","aimant"
"aimanté","aimantation"
"aimantée","aimantation"
"aimantées","aimantation"
"aimantés","aimantation"
"aimerai","aimerais"
"air-ammoniac","air ammoniac"
"air-carburant","air carburant"
"air-eau","air eau"
"air-essence","air essence"
"air-ground","air ground"
"air-huile","air huile"
"air-méthanol","air méthanol"
"air-to-air","air to air"
"air-vapeur","air vapeur"
"air-verre","air verre"
"airbag","airbags"
"airelle","airelles"
"aires","aire"
"aisselle","aisselles"
"aisé","aisée"
"ajoncs","ajonc"
"ajouré","ajourés"
"ajourée","ajourés"
"ajourées","ajourés"
"ajout","ajouté"
"ajoutant","ajouté"
"ajoute","ajouté"
"ajouter","ajouté"
"ajoutés","ajouté"
"ajustables","ajustable"
"ajustant","ajustement"
"ajustements","ajustement"
"ajustent","ajustement"
"ajuster","ajustement"
"akkadienne","akkadien"
"al-balkhî","al-balkhi"
"al-bîrûnî","al-biruni"
"al-dîn","al-din"
"al-fazâri","al-fazari"
"al-ghazâli","al-ghazali"
"al-idrîsî","al-idrisi"
"al-mahdî","al-mahdi"
"al-mansûr","al-mansur"
"al-nafîs","al-nafis"
"al-qiftî","al-qifti"
"al-qâsim","al-qasim"
"al-rahmân","al-rahman"
"al-râzî","al-razi"
"al-safâ","al-safa"
"al-shâtir","al-shatir"
"al-sâdiq","al-sadiq"
"al-tasrîf","al-tasrif"
"al-walîd","al-walid"
"al-zahrawî","al-zahrawi"
"alambics","alambic"
"alarmants","alarmant"
"alarmes","alarme"
"alarmistes","alarmiste"
"albanaise","albanais"
"albanaises","albanais"
"albumines","albumine"
"albums","album"
"albâtres","albâtre"
"alcali","alcalis"
"alcalin","alcalins"
"alcaline","alcalins"
"alcalines","alcalins"
"alcalà","alcala"
"alchimique","alchimiques"
"alchimiste","alchimistes"
"alcool-info-service","alcool info service"
"alcooliques","alcoolique"
"alcoolisé","alcoolisées"
"alcoolisée","alcoolisées"
"alcoolisés","alcoolisées"
"alcools","alcool"
"alcôves","alcôve"
"alene","alène"
"alerte-enlèvement","alerte enlèvement"
"alertes","alerte"
"alevin","alevins"
"alexandrin","alexandrins"
"alexéï","alexei"
"alféri","alferi"
"algorithme","algorithmes"
"algue","algues"
"algébriques","algébrique"
"algébristes","algébriste"
"algérienne","algérien"
"algériennes","algérien"
"algériens","algérien"
"algéroise","algérois"
"aliment","aliments"
"alimentaires","alimentaire"
"alimentant","alimentation"
"alimentation-santé","alimentation santé"
"alimentations","alimentation"
"alimente","alimentation"
"alimentent","alimentation"
"alimenter","alimentation"
"alimenté","alimentation"
"alimentée","alimentation"
"alimentées","alimentation"
"alimentés","alimentation"
"alinéas","alinéa"
"aliter","alité"
"alitées","alitée"
"alizé","alizés"
"alkylés","alkyles"
"allaitante","allaitantes"
"allaite","allaitement"
"allaitement-sevrage-diversification","allaitement sevrage diversification"
"allaitent","allaitement"
"allaiter","allaitement"
"allaité","allaitement"
"allaités","allaitement"
"allant","aller"
"allemande","allemand"
"allemandes","allemand"
"allemands","allemand"
"allergies","allergie"
"allergiques","allergique"
"allergène","allergènes"
"allergène-anticorps","allergènes anticorps"
"alliages","alliage"
"alliages-mères","alliage mère"
"alliances","alliance"
"alligator","alligators"
"allitérations","allitération"
"allié","alliés"
"alliée","alliés"
"alliées","alliés"
"allocation-chômage","allocation chômage"
"allocations","allocation"
"allonger","allongement"
"allongé","allongée"
"alloprégnanolone","allopregnanolone"
"allouant","alloué"
"alloue","alloué"
"allouer","alloué"
"allouée","alloué"
"alloués","alloué"
"allumage","allumé"
"allumant","allumé"
"allume","allumé"
"allument","allumé"
"allumer","allumé"
"allumeur","allumé"
"allumeurs","allumé"
"allumée","allumé"
"allumées","allumé"
"allumés","allumé"
"allusifs","allusif"
"allusives","allusive"
"allâh","allah"
"alléchantes","alléchante"
"allégation","allégations"
"allégements","allégement"
"allégories","allégorie"
"almohade","almohades"
"alourdie","alourdies"
"alourdissant","alourdir"
"alpage","alpages"
"alpes-côte","alpes côte"
"alpha-amylase","alpha amylase"
"alpha-numérique","alphanumérique"
"alpha-test","alpha test"
"alphabets","alphabet"
"alphabétiser","alphabétisé"
"alsaciens-lorrains","alsaciens lorrains"
"alternatif-continu","alternatif continu"
"alternatifs","alternatif"
"alternatives","alternative"
"altiers","altier"
"altimètre-radar","altimètre radar"
"altimètres","altimètre"
"altitude-cabine","altitude cabine"
"altitude-pression","altitude pression"
"altitudes","altitude"
"altière","altier"
"altruistes","altruiste"
"altérant","altérer"
"altérations","altération"
"aluminium-acier","aluminium acier"
"aluminium-cuivre","aluminium cuivre"
"aluminium-gallium","aluminium gallium"
"aluminium-lithium","aluminium lithium"
"aluminium-magnésium","aluminium magnésium"
"aluminium-silicium","aluminium silicium"
"aluminium-zinc","aluminium zinc"
"aluminé","alumine"
"aluminés","alumines"
"alunissages","alunissage"
"alvéole","alvéoles"
"alvéolé","alvéolée"
"alvéolées","alvéolée"
"aléatoires","aléatoire"
"aléna","alena"
"alévi","alevi"
"aléxandros","alexandros"
"amaigrissant","amaigrissants"
"amaigrissantes","amaigrissante"
"amalgames","amalgame"
"amandes","amande"
"amanites","amanite"
"amante","amant"
"amantes","amant"
"amarrage-transfert","amarrage transfert"
"amarrages","amarrage"
"amarrant","amarrage"
"amarre","amarrage"
"amarrent","amarrage"
"amarrer","amarrage"
"amarré","amarrage"
"amarrée","amarrage"
"amarrés","amarrage"
"amasse","amassé"
"amateur","amateurs"
"amazonien","amazonienne"
"amazoniennes","amazonienne"
"ambassade","ambassadeur"
"ambassades","ambassadeur"
"ambassadeurs","ambassadeur"
"ambiantes","ambiante"
"ambiguïtés","ambiguïté"
"ambitionner","ambitionnant"
"ambitions","ambition"
"ambré","ambrée"
"ambré-clair","ambrée clair"
"ambrées","ambrée"
"ambrés","ambrée"
"ambulances","ambulance"
"ambulanciers","ambulancier"
"ambulante","ambulantes"
"amenagement","aménagement"
"amendements","amendement"
"amendes","amende"
"amendes-records","amende record"
"amendé","amendée"
"amenuisement","amenuiser"
"amenés","amené"
"americium","américium"
"amerindiens","amérindiens"
"amerique","amérique"
"ami","amis"
"ami-jean-jacques","amis jean jacques"
"amiante-ciment","amiante ciment"
"amianté","amiante"
"amibe","amibes"
"amigo","amigos"
"aminci","amincie"
"amincies","amincie"
"amincir","amincissant"
"amines","aminés"
"amino-acides","aminoacides"
"aminé","aminés"
"amirautés","amirauté"
"amiraux","amiral"
"amitiés","amitié"
"ammoniacales","ammoniacale"
"ammoniaque","ammoniaquée"
"ammoniaqué","ammoniaquée"
"amnistie","amnistiés"
"amnistier","amnistiés"
"amnisties","amnistiés"
"amnistié","amnistiés"
"amnistiée","amnistiés"
"amnésies","amnésie"
"amnésiques","amnésique"
"amollissant","amollir"
"amorale","amoral"
"amoraux","amoral"
"amorphes","amorphe"
"amorti","amorties"
"amortie","amorties"
"amortisseurs","amortisseur"
"amour-charité","amour charité"
"amoureuses","amoureuse"
"amours","amour"
"amovibles","amovible"
"amphibie","amphibies"
"amphibien","amphibiens"
"amphigouris","amphigouri"
"amphis","amphi"
"amphithéâtre-théâtre","amphithéâtre théâtre"
"amphithéâtres","amphithéâtre"
"amphore","amphores"
"amphétamine","amphétamines"
"amplificateurs","amplificateur"
"amplis","ampli"
"ampoulés","ampoulé"
"amputations","amputation"
"ampères-heure","ampères heures"
"ampères-heures","ampères heures"
"amulette","amulettes"
"amures","amure"
"amuré","amure"
"amusant","amuser"
"amusantes","amusante"
"amuseur","amuser"
"amuseurs","amuser"
"amygdales","amygdale"
"amères","amère"
"amégacaryocytose","amegacaryocytose"
"améliorant","améliorer"
"amélioration","améliorer"
"améliorations","améliorer"
"amélioré","améliorer"
"améliorée","améliorer"
"améliorées","améliorer"
"améliorés","améliorer"
"aménagements","aménagement"
"aménagée","aménagé"
"aménagées","aménagé"
"aménagés","aménagé"
"américaine","américain"
"américaines","américain"
"américains","américain"
"américanisé","américaniser"
"américas","americas"
"amérindien","amérindiens"
"amérindienne","amérindiens"
"amérindiennes","amérindiens"
"améry","amery"
"améthystes","améthyste"
"anabaptiste","anabaptistes"
"anabolisant","anabolisants"
"anagrammes","anagramme"
"anale","anal"
"analgésiques","analgésique"
"analogique-numérique","analogique numérique"
"analogiques","analogique"
"analysant","analyser"
"analyse","analyser"
"analyses","analyser"
"analyseurs","analyseur"
"analystes","analyste"
"analystes-programmeurs","analyste programme"
"analysé","analyser"
"anar","anars"
"anarchistes","anarchiste"
"anarcho-syndicalistes","anarcho-syndicaliste"
"anastomoses","anastomose"
"anastomosé","anastomose"
"anastomosés","anastomose"
"anatomique","anatomiques"
"anatomistes","anatomiste"
"anaux","anal"
"ancestraux","ancestral"
"ancienne","ancien"
"anciennes","ancien"
"anciens","ancien"
"ancillaire","ancillaires"
"ancres","ancre"
"ancêtres","ancêtre"
"andain","andains"
"andalous","andalou"
"andalouse","andalou"
"andalouses","andalou"
"andines","andine"
"andouille","andouilles"
"andouillers","andouiller"
"androgynes","androgyne"
"androïd","android"
"anesthésiante","anesthésiant"
"anesthésiantes","anesthésiant"
"anesthésie-réanimation","anesthésie réanimation"
"anesthésier","anesthésiant"
"anesthésies","anesthésie"
"anesthésiques","anesthésique"
"anesthésiste-réanimateur","anesthésiste réanimateur"
"anesthésistes","anesthésiste"
"anesthésiés","anesthésié"
"anfractuosité","anfractuosités"
"ange","anges"
"angelot","angelots"
"angevine","angevin"
"angevins","angevin"
"angines","angine"
"anglais-chinois","anglais chinois"
"anglais-espagnol","anglais espagnol"
"anglais-hawaïen","anglais hawaïen"
"anglais-japonais","anglais japonais"
"anglaise","anglais"
"angles","angle"
"anglican","anglicane"
"anglicans","anglicane"
"anglicise","anglicisé"
"anglo-française","anglo-français"
"anglo-normande","anglo-normand"
"anglo-saxonne","anglo-saxon"
"anglo-saxons","anglo-saxon"
"anglophone","anglophones"
"angoissant","angoissé"
"angoissante","angoissé"
"angoissantes","angoissé"
"angoissent","angoissé"
"angoisser","angoissé"
"angoisses","angoisse"
"angoissées","angoissée"
"anguilles","anguille"
"anguleuses","anguleuse"
"angéline","angeline"
"animal","animaux"
"animal-réservoir","animaux réservoir"
"animale","animaux"
"animales","animaux"
"animalières","animalière"
"animateur","animation"
"animateurs","animation"
"animateurs-jeu","animation jeu"
"animations","animation"
"animatrice","animation"
"animatrices","animation"
"animaux-attributs","animaux attributs"
"animaux-plantes","animaux plantes"
"animaux-totems","animaux totems"
"anime","animé"
"animer","animation"
"animique-inconscient","animique inconscient"
"animée","animé"
"animées","animé"
"animés","animé"
"anise","anis"
"anisé","anis"
"anisée","anis"
"anisées","anis"
"ankyloses","ankylose"
"annamite","annamites"
"anne-élisabeth","anne-elisabeth"
"anneaux","anneau"
"annelée","annelé"
"annelés","annelé"
"annexes","annexe"
"annexes-magasins","annexe magasins"
"annexions","annexion"
"annihilant","annihiler"
"annihile","annihilée"
"annihilé","annihilée"
"annonce","annoncé"
"annonceur","annonceurs"
"annonciatrices","annonciatrice"
"annoncée","annoncé"
"annotée","annoté"
"annuaires","annuaire"
"annuelle","annuel"
"annuelles","annuel"
"annuels","annuel"
"annulations","annulation"
"annule","annulation"
"annuler","annulation"
"annulé","annulation"
"annulée","annulation"
"annulées","annulation"
"annulés","annulation"
"année","années"
"années-réacteurs","années réacteurs"
"anoblies","anoblie"
"anomalie","anomalies"
"anonymes","anonyme"
"anophèles","anopheles"
"anorexies","anorexie"
"anorexique","anorexiques"
"antagoniste","antagonistes"
"antagonisé","antagonise"
"antalgique","antalgiques"
"antarctiques","antarctique"
"ante-cella","ante cella"
"antennes","antenne"
"anthropologiques","anthropologique"
"anthropologues","anthropologue"
"anthropophages","anthropophage"
"anthropoïde","anthropoïdes"
"anti-abrasion","anti abrasion"
"anti-acariens","anti acariens"
"anti-acide","anti acide"
"anti-acides","anti acide"
"anti-actine","anti actine"
"anti-addiction","anti addiction"
"anti-agglomérant","anti aggloméré"
"anti-alcoolique","antialcoolique"
"anti-allergique","anti allergique"
"anti-allergiques","anti allergique"
"anti-américain","antiaméricain"
"anti-américaine","antiaméricain"
"anti-américaines","antiaméricain"
"anti-américanisme","antiaméricanisme"
"anti-androgènes","anti androgènes"
"anti-anxiété","anti anxiété"
"anti-arthritiques","anti arthritique"
"anti-aérien","anti-aériens"
"anti-aérienne","anti-aériens"
"anti-aériennes","antiaérienne"
"anti-bactérien","antibactérien"
"anti-bactérienne","anti bactérienne"
"anti-bactériennes","anti bactérienne"
"anti-balistique","anti balistique"
"anti-blocage","antiblocage"
"anti-cancéreuse","anti cancéreuses"
"anti-cancérigènes","anti cancérigènes"
"anti-carie","anti caries"
"anti-caries","anti caries"
"anti-castriste","anti-castristes"
"anti-cathode","anti cathode"
"anti-catholique","anticatholique"
"anti-charbonneux","anti charbonneux"
"anti-chars","anti-char"
"anti-choc","antichoc"
"anti-christianisme","antichristianisme"
"anti-chrétien","antichrétienne"
"anti-chrétienne","antichrétienne"
"anti-cléricales","anticlérical"
"anti-cléricaux","anticlérical"
"anti-coagulant","anticoagulants"
"anti-coagulantes","anti coagulantes"
"anti-coagulants","anticoagulants"
"anti-cocaïne","anti cocaïne"
"anti-codon","anti codon"
"anti-coloniales","anti coloniale"
"anti-colonialisme","anticolonialisme"
"anti-colonialistes","anti colonialiste"
"anti-communistes","anticommuniste"
"anti-conceptionnelle","anticonceptionnelle"
"anti-constitutionnelle","anticonstitutionnelle"
"anti-coqueluche","anti coqueluche"
